Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Order Date,Loyalty_Score,Quantity,Unit_Price,Total_Price,Age_Group
782,30,Male,Scarf,Accessories,44,Vermont,L,Indigo,Winter,3.0,Yes,Store Pickup,Yes,Yes,12,Credit Card,Fortnightly,2027-06-09 12:00:00,0.4,1,44.0,44.0,26–35
783,28,Male,Hoodie,Clothing,57,Hawaii,M,Green,Summer,4.5,Yes,Standard,Yes,Yes,15,Cash,Weekly,2027-06-10 12:00:00,0.5357142857142857,1,57.0,57.0,26–35
784,63,Male,T-shirt,Clothing,65,Louisiana,L,Purple,Winter,4.5,Yes,Next Day Air,Yes,Yes,38,PayPal,Fortnightly,2027-06-11 12:00:00,0.6031746031746031,1,65.0,65.0,51–70
785,31,Male,Jeans,Clothing,72,Alabama,M,Peach,Winter,3.2,Yes,Store Pickup,Yes,Yes,41,Bank Transfer,Every 3 Months,2027-06-12 12:00:00,1.3225806451612903,1,72.0,72.0,26–35
786,46,Male,Shorts,Clothing,62,Louisiana,S,Purple,Spring,4.0,Yes,Next Day Air,Yes,Yes,37,PayPal,Fortnightly,2027-06-13 12:00:00,0.8043478260869565,1,62.0,62.0,36–50
787,70,Male,Hat,Accessories,21,Indiana,S,Teal,Winter,4.8,Yes,Express,Yes,Yes,16,Bank Transfer,Every 3 Months,2027-06-14 12:00:00,0.22857142857142856,1,21.0,21.0,51–70
788,53,Male,Handbag,Accessories,85,Michigan,S,Green,Spring,3.7,Yes,Free Shipping,Yes,Yes,25,Venmo,Weekly,2027-06-15 12:00:00,0.4716981132075472,1,85.0,85.0,51–70
789,50,Male,Pants,Clothing,51,Rhode Island,XL,Yellow,Summer,3.8,Yes,Store Pickup,Yes,Yes,18,Bank Transfer,Quarterly,2027-06-16 12:00:00,0.36,1,51.0,51.0,36–50
790,33,Male,Handbag,Accessories,84,Idaho,S,Purple,Fall,2.7,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly,2027-06-17 12:00:00,0.12121212121212122,1,84.0,84.0,26–35
791,22,Male,Sweater,Clothing,37,Louisiana,M,Indigo,Summer,4.9,Yes,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly,2027-06-18 12:00:00,0.5454545454545454,1,37.0,37.0,18–25
792,50,Male,Scarf,Accessories,44,North Carolina,S,Magenta,Summer,3.1,Yes,2-Day Shipping,Yes,Yes,35,PayPal,Fortnightly,2027-06-19 12:00:00,0.7,1,44.0,44.0,36–50
793,34,Male,Sneakers,Footwear,45,New Jersey,M,Violet,Spring,4.2,Yes,Next Day Air,Yes,Yes,45,Venmo,Weekly,2027-06-20 12:00:00,1.3235294117647058,1,45.0,45.0,26–35
794,24,Male,Pants,Clothing,35,Alabama,L,Maroon,Summer,3.8,Yes,Free Shipping,Yes,Yes,16,Credit Card,Monthly,2027-06-21 12:00:00,0.6666666666666666,1,35.0,35.0,18–25
795,69,Male,Backpack,Accessories,50,Kentucky,XL,Yellow,Winter,4.2,Yes,Store Pickup,Yes,Yes,10,Debit Card,Fortnightly,2027-06-22 12:00:00,0.14492753623188406,1,50.0,50.0,51–70
796,39,Male,Sandals,Footwear,26,New York,M,Beige,Summer,4.6,Yes,Store Pickup,Yes,Yes,34,Venmo,Annually,2027-06-23 12:00:00,0.8717948717948718,1,26.0,26.0,36–50
797,42,Male,Socks,Clothing,78,Arizona,XL,Black,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,43,Credit Card,Annually,2027-06-24 12:00:00,1.0238095238095237,1,78.0,78.0,36–50
798,42,Male,Coat,Outerwear,82,Maryland,M,Violet,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,38,Debit Card,Weekly,2027-06-25 12:00:00,0.9047619047619048,1,82.0,82.0,36–50
799,29,Male,Socks,Clothing,39,Alaska,M,Violet,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,48,PayPal,Every 3 Months,2027-06-26 12:00:00,1.6551724137931034,1,39.0,39.0,26–35
800,55,Male,Belt,Accessories,55,Nevada,L,Brown,Summer,3.3,Yes,Free Shipping,Yes,Yes,31,PayPal,Annually,2027-06-27 12:00:00,0.5636363636363636,1,55.0,55.0,51–70
801,32,Male,Socks,Clothing,20,Utah,S,Gold,Summer,2.6,Yes,Free Shipping,Yes,Yes,20,Cash,Every 3 Months,2027-06-28 12:00:00,0.625,1,20.0,20.0,26–35
802,25,Male,Belt,Accessories,29,New Mexico,L,Blue,Fall,4.9,Yes,Express,Yes,Yes,12,Credit Card,Fortnightly,2027-06-29 12:00:00,0.48,1,29.0,29.0,18–25
803,38,Male,Pants,Clothing,41,Delaware,M,Teal,Winter,3.5,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Weekly,2027-06-30 12:00:00,0.05263157894736842,1,41.0,41.0,36–50
804,32,Male,Shorts,Clothing,38,Connecticut,L,Silver,Winter,2.8,Yes,Express,Yes,Yes,30,Venmo,Every 3 Months,2027-07-01 12:00:00,0.9375,1,38.0,38.0,26–35
805,43,Male,Boots,Footwear,47,Mississippi,M,Maroon,Summer,2.6,Yes,Store Pickup,Yes,Yes,28,Venmo,Quarterly,2027-07-02 12:00:00,0.6511627906976745,1,47.0,47.0,36–50
806,41,Male,Dress,Clothing,30,Connecticut,L,White,Summer,3.7,Yes,Next Day Air,Yes,Yes,40,Debit Card,Monthly,2027-07-03 12:00:00,0.975609756097561,1,30.0,30.0,36–50
807,56,Male,Jeans,Clothing,56,Florida,L,Charcoal,Summer,2.7,Yes,Standard,Yes,Yes,46,PayPal,Quarterly,2027-07-04 12:00:00,0.8214285714285714,1,56.0,56.0,51–70
808,27,Male,T-shirt,Clothing,89,New York,S,Brown,Winter,3.3,Yes,Express,Yes,Yes,15,Credit Card,Weekly,2027-07-05 12:00:00,0.5555555555555556,1,89.0,89.0,26–35
809,46,Male,Shoes,Footwear,96,Wisconsin,L,Lavender,Fall,4.6,Yes,Next Day Air,Yes,Yes,38,Cash,Every 3 Months,2027-07-06 12:00:00,0.8260869565217391,1,96.0,96.0,36–50
810,48,Male,Boots,Footwear,81,South Carolina,M,Violet,Fall,4.9,Yes,Next Day Air,Yes,Yes,30,PayPal,Bi-Weekly,2027-07-07 12:00:00,0.625,1,81.0,81.0,36–50
811,52,Male,Scarf,Accessories,83,South Dakota,S,Lavender,Fall,4.9,Yes,Store Pickup,Yes,Yes,32,Debit Card,Bi-Weekly,2027-07-08 12:00:00,0.6153846153846154,1,83.0,83.0,51–70
812,18,Male,Sneakers,Footwear,35,Illinois,M,Green,Winter,2.7,Yes,Free Shipping,Yes,Yes,36,Venmo,Quarterly,2027-07-09 12:00:00,2.0,1,35.0,35.0,<18
813,64,Male,Boots,Footwear,56,Alaska,M,Olive,Summer,3.2,Yes,Standard,Yes,Yes,32,Credit Card,Weekly,2027-07-10 12:00:00,0.5,1,56.0,56.0,51–70
814,54,Male,Handbag,Accessories,45,Montana,S,Olive,Summer,2.9,Yes,Store Pickup,Yes,Yes,14,Debit Card,Annually,2027-07-11 12:00:00,0.25925925925925924,1,45.0,45.0,51–70
815,31,Male,Shirt,Clothing,62,Minnesota,M,Pink,Winter,3.8,Yes,Express,Yes,Yes,8,PayPal,Monthly,2027-07-12 12:00:00,0.25806451612903225,1,62.0,62.0,26–35
816,30,Male,Hat,Accessories,84,West Virginia,L,Teal,Spring,3.0,Yes,Next Day Air,Yes,Yes,27,Venmo,Bi-Weekly,2027-07-13 12:00:00,0.9,1,84.0,84.0,26–35
817,26,Male,Sweater,Clothing,24,Illinois,L,Cyan,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,Debit Card,Monthly,2027-07-14 12:00:00,0.9230769230769231,1,24.0,24.0,26–35
818,25,Male,Handbag,Accessories,21,Nevada,S,Gray,Spring,4.7,Yes,Store Pickup,Yes,Yes,30,PayPal,Fortnightly,2027-07-15 12:00:00,1.2,1,21.0,21.0,18–25
819,59,Male,Shirt,Clothing,91,Idaho,M,Peach,Winter,4.9,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly,2027-07-16 12:00:00,0.576271186440678,1,91.0,91.0,51–70
820,55,Male,Sunglasses,Accessories,36,Colorado,S,Teal,Winter,4.8,Yes,Next Day Air,Yes,Yes,28,Debit Card,Quarterly,2027-07-17 12:00:00,0.509090909090909,1,36.0,36.0,51–70
821,56,Male,Sneakers,Footwear,39,Louisiana,M,Turquoise,Spring,2.5,Yes,2-Day Shipping,Yes,Yes,27,Debit Card,Monthly,2027-07-18 12:00:00,0.48214285714285715,1,39.0,39.0,51–70
822,62,Male,Hoodie,Clothing,39,Vermont,M,Green,Spring,3.9,Yes,Standard,Yes,Yes,31,Credit Card,Bi-Weekly,2027-07-19 12:00:00,0.5,1,39.0,39.0,51–70
823,35,Male,Shirt,Clothing,59,Mississippi,L,Magenta,Winter,3.4,Yes,Standard,Yes,Yes,23,Bank Transfer,Annually,2027-07-20 12:00:00,0.6571428571428571,1,59.0,59.0,26–35
824,51,Male,Sunglasses,Accessories,27,Georgia,M,Green,Winter,2.5,Yes,Free Shipping,Yes,Yes,11,Credit Card,Quarterly,2027-07-21 12:00:00,0.21568627450980393,1,27.0,27.0,51–70
825,61,Male,Blouse,Clothing,94,Georgia,M,White,Spring,3.0,Yes,Store Pickup,Yes,Yes,48,Cash,Quarterly,2027-07-22 12:00:00,0.7868852459016393,1,94.0,94.0,51–70
826,27,Male,Belt,Accessories,94,Nebraska,XL,Brown,Fall,3.6,Yes,Next Day Air,Yes,Yes,17,Cash,Monthly,2027-07-23 12:00:00,0.6296296296296297,1,94.0,94.0,26–35
827,54,Male,Dress,Clothing,94,Massachusetts,M,Purple,Winter,3.6,Yes,Standard,Yes,Yes,36,PayPal,Weekly,2027-07-24 12:00:00,0.6666666666666666,1,94.0,94.0,51–70
828,31,Male,Shoes,Footwear,51,Colorado,S,Green,Fall,4.1,Yes,Free Shipping,Yes,Yes,33,Bank Transfer,Fortnightly,2027-07-25 12:00:00,1.064516129032258,1,51.0,51.0,26–35
829,24,Male,Socks,Clothing,62,Nevada,M,Peach,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,27,PayPal,Bi-Weekly,2027-07-26 12:00:00,1.125,1,62.0,62.0,18–25
830,42,Male,Socks,Clothing,57,Idaho,S,Silver,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Fortnightly,2027-07-27 12:00:00,0.3333333333333333,1,57.0,57.0,36–50
831,41,Male,Shorts,Clothing,76,Wyoming,M,Maroon,Fall,4.2,Yes,Express,Yes,Yes,5,Credit Card,Annually,2027-07-28 12:00:00,0.12195121951219512,1,76.0,76.0,36–50
832,66,Male,Gloves,Accessories,63,Washington,M,Red,Summer,4.3,Yes,Express,Yes,Yes,47,Cash,Every 3 Months,2027-07-29 12:00:00,0.7121212121212122,1,63.0,63.0,51–70
833,58,Male,Jacket,Outerwear,80,California,L,Blue,Fall,2.5,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly,2027-07-30 12:00:00,0.4827586206896552,1,80.0,80.0,51–70
834,43,Male,Handbag,Accessories,68,Oklahoma,M,Purple,Fall,3.5,Yes,Standard,Yes,Yes,11,Credit Card,Annually,2027-07-31 12:00:00,0.2558139534883721,1,68.0,68.0,36–50
835,52,Male,Backpack,Accessories,89,Nevada,M,Indigo,Summer,3.1,Yes,Free Shipping,Yes,Yes,18,Credit Card,Weekly,2027-08-01 12:00:00,0.34615384615384615,1,89.0,89.0,51–70
836,35,Male,Boots,Footwear,26,Maryland,L,Indigo,Summer,2.5,Yes,Next Day Air,Yes,Yes,21,Debit Card,Weekly,2027-08-02 12:00:00,0.6,1,26.0,26.0,26–35
837,23,Male,Gloves,Accessories,90,West Virginia,L,Violet,Winter,3.9,Yes,Store Pickup,Yes,Yes,22,Cash,Bi-Weekly,2027-08-03 12:00:00,0.9565217391304348,1,90.0,90.0,18–25
838,25,Male,Hoodie,Clothing,28,Illinois,L,Brown,Spring,4.9,Yes,Express,Yes,Yes,33,Cash,Every 3 Months,2027-08-04 12:00:00,1.32,1,28.0,28.0,18–25
839,33,Male,Coat,Outerwear,29,Kentucky,M,Gray,Spring,4.3,Yes,Express,Yes,Yes,49,Credit Card,Annually,2027-08-05 12:00:00,1.4848484848484849,1,29.0,29.0,26–35
840,48,Male,Shirt,Clothing,31,Illinois,L,Teal,Spring,2.6,Yes,Free Shipping,Yes,Yes,10,Debit Card,Every 3 Months,2027-08-06 12:00:00,0.20833333333333334,1,31.0,31.0,36–50
841,42,Male,Shirt,Clothing,24,Alabama,L,Teal,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,18,PayPal,Weekly,2027-08-07 12:00:00,0.42857142857142855,1,24.0,24.0,36–50
842,55,Male,Sweater,Clothing,88,Texas,M,Beige,Summer,2.6,Yes,Store Pickup,Yes,Yes,28,PayPal,Fortnightly,2027-08-08 12:00:00,0.509090909090909,1,88.0,88.0,51–70
843,59,Male,Shirt,Clothing,87,Missouri,M,Violet,Spring,3.6,Yes,Express,Yes,Yes,25,PayPal,Weekly,2027-08-09 12:00:00,0.423728813559322,1,87.0,87.0,51–70
844,65,Male,Hoodie,Clothing,80,Pennsylvania,S,Beige,Summer,3.2,Yes,Express,Yes,Yes,6,PayPal,Weekly,2027-08-10 12:00:00,0.09230769230769231,1,80.0,80.0,51–70
845,59,Male,Sandals,Footwear,48,Missouri,L,Purple,Winter,4.4,Yes,Express,Yes,Yes,44,Venmo,Bi-Weekly,2027-08-11 12:00:00,0.7457627118644068,1,48.0,48.0,51–70
846,31,Male,Belt,Accessories,21,Michigan,XL,Charcoal,Winter,3.7,Yes,Standard,Yes,Yes,30,Venmo,Monthly,2027-08-12 12:00:00,0.967741935483871,1,21.0,21.0,26–35
847,49,Male,Boots,Footwear,72,Kentucky,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,42,Debit Card,Quarterly,2027-08-13 12:00:00,0.8571428571428571,1,72.0,72.0,36–50
848,53,Male,Hoodie,Clothing,44,New Jersey,L,Blue,Fall,4.1,Yes,Standard,Yes,Yes,30,PayPal,Monthly,2027-08-14 12:00:00,0.5660377358490566,1,44.0,44.0,51–70
849,48,Male,Sandals,Footwear,73,Delaware,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,Yes,33,Credit Card,Bi-Weekly,2027-08-15 12:00:00,0.6875,1,73.0,73.0,36–50
850,23,Male,Jeans,Clothing,61,Missouri,S,Charcoal,Spring,4.3,Yes,Express,Yes,Yes,24,PayPal,Quarterly,2027-08-16 12:00:00,1.0434782608695652,1,61.0,61.0,18–25
851,68,Male,Shoes,Footwear,20,Connecticut,L,Turquoise,Winter,2.6,Yes,Store Pickup,Yes,Yes,13,Venmo,Monthly,2027-08-17 12:00:00,0.19117647058823528,1,20.0,20.0,51–70
852,35,Male,Sandals,Footwear,86,Massachusetts,M,Red,Summer,2.9,Yes,Express,Yes,Yes,19,Debit Card,Monthly,2027-08-18 12:00:00,0.5428571428571428,1,86.0,86.0,26–35
853,34,Male,Dress,Clothing,60,Florida,L,Yellow,Spring,4.2,Yes,Next Day Air,Yes,Yes,23,Debit Card,Every 3 Months,2027-08-19 12:00:00,0.6764705882352942,1,60.0,60.0,26–35
854,62,Male,Hat,Accessories,43,Delaware,L,Orange,Winter,4.0,Yes,Free Shipping,Yes,Yes,35,Cash,Monthly,2027-08-20 12:00:00,0.5645161290322581,1,43.0,43.0,51–70
855,21,Male,Pants,Clothing,44,California,L,Blue,Spring,4.3,Yes,Free Shipping,Yes,Yes,22,Venmo,Monthly,2027-08-21 12:00:00,1.0476190476190477,1,44.0,44.0,18–25
856,70,Male,Socks,Clothing,76,Oregon,L,Gold,Spring,3.0,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Quarterly,2027-08-22 12:00:00,0.2,1,76.0,76.0,51–70
857,55,Male,Shirt,Clothing,33,Alaska,M,Gold,Summer,3.5,Yes,Express,Yes,Yes,47,Debit Card,Fortnightly,2027-08-23 12:00:00,0.8545454545454545,1,33.0,33.0,51–70
858,43,Male,Shorts,Clothing,60,Missouri,L,Cyan,Fall,3.0,Yes,Standard,Yes,Yes,50,Debit Card,Every 3 Months,2027-08-24 12:00:00,1.1627906976744187,1,60.0,60.0,36–50
859,19,Male,Jacket,Outerwear,26,Oklahoma,L,Olive,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,PayPal,Weekly,2027-08-25 12:00:00,1.736842105263158,1,26.0,26.0,18–25
860,47,Male,Hoodie,Clothing,73,Wisconsin,M,Teal,Winter,4.0,Yes,Next Day Air,Yes,Yes,7,Debit Card,Monthly,2027-08-26 12:00:00,0.14893617021276595,1,73.0,73.0,36–50
861,26,Male,Shoes,Footwear,87,South Carolina,M,Maroon,Spring,4.1,Yes,Standard,Yes,Yes,3,Cash,Monthly,2027-08-27 12:00:00,0.11538461538461539,1,87.0,87.0,26–35
862,46,Male,Skirt,Clothing,100,Virginia,XL,Green,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,35,Credit Card,Every 3 Months,2027-08-28 12:00:00,0.7608695652173914,1,100.0,100.0,36–50
863,19,Male,Coat,Outerwear,84,Arkansas,M,Charcoal,Winter,4.9,Yes,Standard,Yes,Yes,13,PayPal,Fortnightly,2027-08-29 12:00:00,0.6842105263157895,1,84.0,84.0,18–25
864,49,Male,Sneakers,Footwear,41,Vermont,M,Cyan,Summer,3.9,Yes,Standard,Yes,Yes,42,PayPal,Fortnightly,2027-08-30 12:00:00,0.8571428571428571,1,41.0,41.0,36–50
865,51,Male,Jeans,Clothing,59,Kentucky,S,Charcoal,Winter,3.9,Yes,Next Day Air,Yes,Yes,5,PayPal,Annually,2027-08-31 12:00:00,0.09803921568627451,1,59.0,59.0,51–70
866,64,Male,Blouse,Clothing,26,Colorado,L,Charcoal,Winter,4.8,Yes,Store Pickup,Yes,Yes,23,Venmo,Annually,2027-09-01 12:00:00,0.359375,1,26.0,26.0,51–70
867,67,Male,Sunglasses,Accessories,69,New Mexico,M,Lavender,Summer,2.7,Yes,Free Shipping,Yes,Yes,11,PayPal,Bi-Weekly,2027-09-02 12:00:00,0.16417910447761194,1,69.0,69.0,51–70
868,37,Male,Jacket,Outerwear,20,Colorado,M,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,Yes,23,Bank Transfer,Fortnightly,2027-09-03 12:00:00,0.6216216216216216,1,20.0,20.0,36–50
869,40,Male,Dress,Clothing,83,North Carolina,M,Green,Summer,3.2,Yes,Next Day Air,Yes,Yes,2,Credit Card,Every 3 Months,2027-09-04 12:00:00,0.05,1,83.0,83.0,36–50
870,38,Male,Hat,Accessories,54,New Hampshire,M,Silver,Spring,2.7,Yes,2-Day Shipping,Yes,Yes,33,PayPal,Weekly,2027-09-05 12:00:00,0.868421052631579,1,54.0,54.0,36–50
871,66,Male,Hoodie,Clothing,66,West Virginia,M,Blue,Fall,2.5,Yes,Standard,Yes,Yes,6,Bank Transfer,Bi-Weekly,2027-09-06 12:00:00,0.09090909090909091,1,66.0,66.0,51–70
872,47,Male,Handbag,Accessories,42,Hawaii,M,Charcoal,Spring,2.6,Yes,Next Day Air,Yes,Yes,45,Debit Card,Quarterly,2027-09-07 12:00:00,0.9574468085106383,1,42.0,42.0,36–50
873,56,Male,Jeans,Clothing,33,North Dakota,M,Pink,Spring,2.9,Yes,Standard,Yes,Yes,25,Cash,Quarterly,2027-09-08 12:00:00,0.44642857142857145,1,33.0,33.0,51–70
874,51,Male,Boots,Footwear,77,Mississippi,M,Pink,Summer,4.2,Yes,Free Shipping,Yes,Yes,24,Venmo,Quarterly,2027-09-09 12:00:00,0.47058823529411764,1,77.0,77.0,51–70
875,25,Male,Jacket,Outerwear,65,Maine,M,Magenta,Fall,4.4,Yes,Free Shipping,Yes,Yes,10,Venmo,Every 3 Months,2027-09-10 12:00:00,0.4,1,65.0,65.0,18–25
876,37,Male,Sandals,Footwear,39,North Dakota,L,Gray,Summer,4.1,Yes,Free Shipping,Yes,Yes,7,Bank Transfer,Every 3 Months,2027-09-11 12:00:00,0.1891891891891892,1,39.0,39.0,36–50
877,41,Male,Belt,Accessories,51,Nebraska,L,Gray,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,1,Debit Card,Weekly,2027-09-12 12:00:00,0.024390243902439025,1,51.0,51.0,36–50
878,64,Male,Handbag,Accessories,65,Nebraska,M,Orange,Winter,4.9,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months,2027-09-13 12:00:00,0.703125,1,65.0,65.0,51–70
879,23,Male,Sunglasses,Accessories,89,Tennessee,S,Black,Summer,4.9,Yes,Express,Yes,Yes,37,Debit Card,Weekly,2027-09-14 12:00:00,1.608695652173913,1,89.0,89.0,18–25
880,62,Male,Skirt,Clothing,76,Wyoming,S,Lavender,Spring,4.1,Yes,Free Shipping,Yes,Yes,14,PayPal,Quarterly,2027-09-15 12:00:00,0.22580645161290322,1,76.0,76.0,51–70
881,39,Male,Backpack,Accessories,75,Nevada,L,Red,Spring,3.1,Yes,Express,Yes,Yes,25,Debit Card,Monthly,2027-09-16 12:00:00,0.6410256410256411,1,75.0,75.0,36–50
882,52,Male,Sandals,Footwear,61,South Carolina,M,Silver,Summer,2.7,Yes,Next Day Air,Yes,Yes,18,Venmo,Annually,2027-09-17 12:00:00,0.34615384615384615,1,61.0,61.0,51–70
883,50,Male,Boots,Footwear,35,Virginia,M,Cyan,Fall,3.8,Yes,Next Day Air,Yes,Yes,37,Cash,Every 3 Months,2027-09-18 12:00:00,0.74,1,35.0,35.0,36–50
884,28,Male,Sneakers,Footwear,37,Pennsylvania,S,Gold,Fall,4.3,Yes,Free Shipping,Yes,Yes,30,Bank Transfer,Monthly,2027-09-19 12:00:00,1.0714285714285714,1,37.0,37.0,26–35
885,67,Male,Skirt,Clothing,91,Hawaii,L,Yellow,Winter,4.1,Yes,Express,Yes,Yes,34,Bank Transfer,Weekly,2027-09-20 12:00:00,0.5074626865671642,1,91.0,91.0,51–70
886,41,Male,Dress,Clothing,99,Ohio,L,Purple,Fall,4.4,Yes,Free Shipping,Yes,Yes,49,Debit Card,Every 3 Months,2027-09-21 12:00:00,1.1951219512195121,1,99.0,99.0,36–50
887,19,Male,Shorts,Clothing,54,Utah,S,Brown,Summer,3.6,Yes,Express,Yes,Yes,48,Bank Transfer,Monthly,2027-09-22 12:00:00,2.526315789473684,1,54.0,54.0,18–25
888,70,Male,Handbag,Accessories,47,Minnesota,L,Turquoise,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,33,PayPal,Fortnightly,2027-09-23 12:00:00,0.4714285714285714,1,47.0,47.0,51–70
889,49,Male,Scarf,Accessories,77,New Hampshire,S,Gold,Spring,3.6,Yes,Express,Yes,Yes,44,Cash,Annually,2027-09-24 12:00:00,0.8979591836734694,1,77.0,77.0,36–50
890,59,Male,Belt,Accessories,84,Arizona,S,Olive,Fall,2.8,Yes,Free Shipping,Yes,Yes,50,Venmo,Weekly,2027-09-25 12:00:00,0.847457627118644,1,84.0,84.0,51–70
891,52,Male,Gloves,Accessories,51,New York,S,Purple,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,47,Credit Card,Monthly,2027-09-26 12:00:00,0.9038461538461539,1,51.0,51.0,51–70
892,20,Male,Skirt,Clothing,26,Pennsylvania,S,Lavender,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,PayPal,Every 3 Months,2027-09-27 12:00:00,1.2,1,26.0,26.0,18–25
893,31,Male,Shorts,Clothing,64,New Mexico,L,Gray,Summer,2.7,Yes,Free Shipping,Yes,Yes,43,Debit Card,Monthly,2027-09-28 12:00:00,1.3870967741935485,1,64.0,64.0,26–35
894,33,Male,Backpack,Accessories,51,Nebraska,M,Red,Spring,4.7,Yes,Express,Yes,Yes,14,Venmo,Monthly,2027-09-29 12:00:00,0.42424242424242425,1,51.0,51.0,26–35
895,44,Male,Hoodie,Clothing,60,Wyoming,L,Purple,Spring,3.8,Yes,Free Shipping,Yes,Yes,3,Debit Card,Quarterly,2027-09-30 12:00:00,0.06818181818181818,1,60.0,60.0,36–50
896,40,Male,Hat,Accessories,69,Mississippi,XL,Olive,Spring,4.7,Yes,Next Day Air,Yes,Yes,33,Debit Card,Quarterly,2027-10-01 12:00:00,0.825,1,69.0,69.0,36–50
897,69,Male,Jewelry,Accessories,29,Arkansas,M,Lavender,Spring,4.7,Yes,Express,Yes,Yes,38,Cash,Fortnightly,2027-10-02 12:00:00,0.5507246376811594,1,29.0,29.0,51–70
898,29,Male,Shirt,Clothing,91,Illinois,M,Gray,Spring,3.4,Yes,Express,Yes,Yes,46,Venmo,Weekly,2027-10-03 12:00:00,1.5862068965517242,1,91.0,91.0,26–35
899,54,Male,Belt,Accessories,70,Nevada,L,Red,Spring,3.5,Yes,2-Day Shipping,Yes,Yes,19,Bank Transfer,Every 3 Months,2027-10-04 12:00:00,0.35185185185185186,1,70.0,70.0,51–70
900,65,Male,Sweater,Clothing,58,Rhode Island,M,Peach,Summer,4.0,Yes,Standard,Yes,Yes,20,PayPal,Annually,2027-10-05 12:00:00,0.3076923076923077,1,58.0,58.0,51–70
901,54,Male,Hat,Accessories,98,West Virginia,L,Gray,Fall,3.3,Yes,Free Shipping,Yes,Yes,42,Bank Transfer,Quarterly,2027-10-06 12:00:00,0.7777777777777778,1,98.0,98.0,51–70
902,60,Male,Scarf,Accessories,68,Missouri,L,Violet,Summer,4.7,Yes,2-Day Shipping,Yes,Yes,34,Cash,Monthly,2027-10-07 12:00:00,0.5666666666666667,1,68.0,68.0,51–70
903,43,Male,Hat,Accessories,44,Kentucky,M,Beige,Summer,2.8,Yes,Next Day Air,Yes,Yes,5,Cash,Monthly,2027-10-08 12:00:00,0.11627906976744186,1,44.0,44.0,36–50
904,44,Male,Jacket,Outerwear,45,Washington,M,Blue,Winter,3.3,Yes,Express,Yes,Yes,3,PayPal,Quarterly,2027-10-09 12:00:00,0.06818181818181818,1,45.0,45.0,36–50
905,69,Male,T-shirt,Clothing,99,Alaska,L,Magenta,Spring,2.9,Yes,Free Shipping,Yes,Yes,46,PayPal,Every 3 Months,2027-10-10 12:00:00,0.6666666666666666,1,99.0,99.0,51–70
906,46,Male,Dress,Clothing,68,Mississippi,S,Cyan,Spring,2.8,Yes,Standard,Yes,Yes,16,Venmo,Annually,2027-10-11 12:00:00,0.34782608695652173,1,68.0,68.0,36–50
907,41,Male,Pants,Clothing,56,South Carolina,M,Red,Spring,4.2,Yes,Standard,Yes,Yes,21,Debit Card,Bi-Weekly,2027-10-12 12:00:00,0.5121951219512195,1,56.0,56.0,36–50
908,32,Male,Sweater,Clothing,43,Missouri,L,Cyan,Winter,4.4,Yes,Express,Yes,Yes,34,Credit Card,Bi-Weekly,2027-10-13 12:00:00,1.0625,1,43.0,43.0,26–35
909,26,Male,Sunglasses,Accessories,99,New Jersey,M,Turquoise,Winter,3.6,Yes,Free Shipping,Yes,Yes,9,PayPal,Every 3 Months,2027-10-14 12:00:00,0.34615384615384615,1,99.0,99.0,26–35
910,61,Male,Belt,Accessories,56,Louisiana,L,Silver,Fall,2.7,Yes,Express,Yes,Yes,36,PayPal,Weekly,2027-10-15 12:00:00,0.5901639344262295,1,56.0,56.0,51–70
911,49,Male,Hoodie,Clothing,25,South Carolina,S,Pink,Spring,3.4,Yes,Express,Yes,Yes,22,Credit Card,Monthly,2027-10-16 12:00:00,0.4489795918367347,1,25.0,25.0,36–50
912,53,Male,Pants,Clothing,74,Vermont,M,Black,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,2,Bank Transfer,Quarterly,2027-10-17 12:00:00,0.03773584905660377,1,74.0,74.0,51–70
